val_loss,loss
0.03732458543160866,0.013325633526129798
0.020277220498898935,0.004844653794404294
0.003586839972834649,0.004048536898778315
0.0027298143791869797,0.00349260509329193
0.002550109426073473,0.0033239509592047365
0.002913233164119823,0.0032523482980787353
0.0026204007693791183,0.003213829187050919
0.002289641223012887,0.003231031191879868
0.004613260118740386,0.003238862648941827
0.0028922280746287313,0.0032077293996250152
0.0028079872260448236,0.0031805513805481644
0.0029940689737298367,0.0031519322640028995
0.0029847963408021062,0.0031562649365615984
0.0024277797595051854,0.0031389310007344305
0.018930895562315808,0.003108677136861782
0.002296162436812602,0.003667584790409593
0.0025786212806043953,0.0031124645183196035
0.0025424774270504714,0.0030842726548206225
0.003373955615699805,0.0031031677037303643
0.0023867960698131857,0.0030945511739863384
0.002307867069311183,0.003060508131384677
0.00327089376233775,0.0030499226705603937
0.004412172384688566,0.0030465462056144367
0.002633643460235205,0.00311899635837122
0.002734187961523903,0.0030694982582115215
0.003002071923351493,0.0030504855530585776
0.0030462032890525357,0.003066090523533013
0.0040196785510614,0.0030553250931087015
0.002265044380428976,0.0030942244914524534
0.0023121162092891233,0.003024678235039499
0.0034416354727,0.0030463636072837214
0.004651786833359249,0.0030760271908079153
0.0024160310144311394,0.0030718936698895306
0.003493687075337973,0.0030177150173046796
0.003765243858677046,0.003072291826261084
0.00632602892944525,0.0030541703084171552
0.0037459472708147147,0.003039504386376727
0.0027106699742505264,0.003012700662029045
0.002407698800530413,0.003023907031741065
0.002924121836007669,0.002997577192724517
0.0023543080507681287,0.0030058793201563983
0.0025506820304897326,0.003006956430355167
0.0029714537720228066,0.0029857735604823005
0.003779393241837107,0.0029550988160920015
0.0036721661173064134,0.002954056590176721
0.0029897718818794037,0.0029744099356872993
0.003163936584866766,0.0029666264094473207
0.0032950108308858915,0.0029635109300436818
0.005680528308810859,0.0029642816212056
0.0024227796042145325,0.0029947055981510806
0.002499939478805353,0.002919529683894977
0.0034482241399457743,0.0029397536634340874
0.002493320238487474,0.0029677781167324947
0.00393098315930572,0.002966512370756867
0.0029306368998669344,0.002961044144421472
0.002607311098033498,0.00295896458894705
0.002309072775573566,0.0029682554108213647
0.0021967312561926144,0.002904179917273166
0.002311608344637628,0.0029371045273208635
0.0026227433828572774,0.0029509889025710265
0.002761887677078103,0.0029532416909358095
0.002319855199612934,0.0029249031672473886
0.0028833759627465544,0.002946094174259526
0.002181638290720253,0.0029400352571730876
0.0035455729989013795,0.0029170766049772447
0.002909782997750003,0.0029145196143182447
0.004080615915229608,0.0029620829345944227
0.002716163810792154,0.0029421490864851565
0.0036664571179526634,0.00292545594367166
0.0022735168450865252,0.002947316310499628
0.002826792594238088,0.0028925746378194745
0.002589540478998217,0.0029088066963471144
0.004914939201212135,0.002942201263084061
0.002151357107956348,0.0029854484731060035
0.0025431012429682344,0.0029185056511450724
0.0027373194228857757,0.0029128600773025274
0.002436143179135076,0.002914694487540021
0.0022020579476294848,0.0029250578458882787
0.016438441569435185,0.00291728064237223
0.002213010007258633,0.0032362862164907217
0.0028036744333803654,0.0029071059376637237
0.002272645822437159,0.0028840619294664195
0.003951245417882656,0.0028876495177312853
0.0021810819571516636,0.002925603674461384
0.006274791569288435,0.002898588502958528
0.0020675074132480496,0.002992645143377367
0.0021559896252664,0.0029296940502696943
0.0020858976765182513,0.002899051791969203
0.003244337744625478,0.0028828887057674815
0.002254020185049238,0.00291615475658466
0.0029052092645574235,0.0029025287932462804
0.0026776055179150967,0.002913751809757415
0.0027023159963046684,0.0029016850269375062
0.0024771961046318558,0.0028967731870746024
0.0039914863216209,0.002853293482432203
0.0029607101439915852,0.0029040346337736514
0.0022578789932845996,0.002897101607909675
0.002774841746251131,0.002898541417061915
0.0024884537488607497,0.002881957398519016
0.002157419208629892,0.0028814043307287774
0.0024596591608534598,0.0028756344924299195
0.0022032777313143017,0.0028983753436398582
0.0024207430490260492,0.002893237408024969
0.002509066844680186,0.0028901158246121316
0.002179774653230762,0.002896917181417648
0.0023623314878806986,0.0028812256851389975
0.0022864061022370027,0.002902915173870856
0.0026663560645076734,0.002886530320064202
0.002668992979130868,0.002889981201628505
0.002870569559584918,0.0029051123684020524
0.0021475525572896004,0.0028861789921522194
0.002403864728543779,0.002894629049169846
0.002378542398520071,0.002872311403560218
0.002129511462909908,0.0028623891633082757
0.005902948391077847,0.0028491794016781806
0.0030238234148970964,0.00290873938326191
0.004424070891249797,0.002902585134351234
0.00237177194995356,0.0029461937632443173
0.0025424845243707814,0.002904577430168382
0.0029502040481772917,0.002873890910781558
0.0022404117911154855,0.002854313706961483
0.0026778755693471637,0.0028643204471807023
0.002571214576540836,0.0028719301324309646
0.002780594432662273,0.002851325255414139
0.0026635216677497174,0.0028581030665813458
0.002172956583571845,0.002888356893702943
0.0021578059499633723,0.0028544348814968303
0.005215634090890145,0.002861697173787141
0.0024271103987020667,0.0028868521335000345
0.0023545998694567845,0.002894751161802983
0.0031297483112149196,0.002877616375089957
0.002781190753689614,0.002849845883369869
0.003019758689634759,0.0028781315289973532
0.00473010560240725,0.0028587405045422255
0.0024807856225504956,0.002883754864659594
0.002137076564068938,0.0028276754176541448
0.0021015519228089474,0.0028344359386568816
0.0022728982879298516,0.0028218809743682004
0.002177352756904117,0.00285267610153965
0.0025338956668716052,0.0028531907822918
0.003072900392500491,0.0028507314572597487
0.002197391061304972,0.002866685025604343
0.002184644458686997,0.0028457648036325873
0.0023497514474880078,0.002855314290807509
0.003171666925130733,0.0028326782073730215
0.002148730187387816,0.0029001878521113266
0.002323442964075968,0.0028155242683418707
0.004390778450359558,0.0028658082280176096
0.002188826095441292,0.002955615640782288
0.002294244699115897,0.002826322843478791
0.002708450436656331,0.0028598711462983996
0.0029537551361939,0.0028317001957645217
0.002357114767976876,0.0028731938088267083
0.0031416004009801766,0.002845597408567908
0.002687100121944115,0.0028704169858221676
0.0024495723801825583,0.0028461255515143087
0.0025461227135283168,0.0028447306928503398
0.002422198632346659,0.0028331284294350013
0.0025139169863842683,0.0028463059465154133
0.002830707892004786,0.0027974985322345267
0.0022759583313018083,0.002860082735701386
0.0022689541609122836,0.0028513303243955764
0.00221927791576961,0.002814418916149626
0.0022323642086623046,0.0028195786741622222
0.0023404643132254994,0.002854020883266132
0.0022089625387613117,0.0028506345319809752
0.0025931155726570507,0.002813467404173306
0.0026747238051531646,0.0028450067949232537
0.005807684699137663,0.0028366582124508054
0.002176135926154153,0.002995585186117105
0.002459803531909811,0.002834955153259443
0.0021265894672351663,0.0028489712671276477
0.002150007382292172,0.002828834511150085
0.0025281456475756293,0.00282335091839386
0.0023396601707770907,0.0028240906520010487
0.0022545252846361235,0.0028727563144030316
0.0029232975400598914,0.0028367527297483014
0.002125062412935598,0.0028536079834976026
0.0028569956615181833,0.002847103765956477
0.002978388860757495,0.0028554054426727098
0.0022803308731266137,0.00283347776397506
0.002282668619641456,0.002834338232003415
0.002460143326556888,0.0028215523286350885
0.002529259048530768,0.0028192947513346234
0.002616913468930228,0.00283992832120855
0.002858483503925903,0.002825068049887082
0.0023857781406620452,0.0028743260823210844
0.002454301106326025,0.0028189109917882297
0.0024640679520008895,0.0028271339911952634
0.0022029946397604614,0.002825767663443838
0.002321650078199033,0.0028262683223488714
0.0024028013460338114,0.002853071248330973
0.0022190979328648797,0.0028326538039353784
0.0022571201950054745,0.002846425270465706
0.004013991124671081,0.002808975361914
0.0023608691845859947,0.0028264689459232065
0.002552281488696563,0.0028610343535232694
0.002267843292191111,0.0028591637764413475
0.0023910393745734775,0.0028177038432439356
0.002368259653127913,0.0028242357009259094
0.00234179823691475,0.002837286940010984
0.0022705121367270578,0.002817516869836439
0.0021984133467977418,0.002826281518518151
0.0027537935124389056,0.0028096560046089627
0.002175494450433501,0.002838872820987049
0.0022590278615725453,0.0028343439802292524
0.0024492412709213535,0.00281181685871387
0.0024757008389409245,0.0028209355721933067
0.002185850868258497,0.0027939045815457172
0.0022920172452798176,0.0027790709704110634
0.0022654352741765566,0.002820813040892029
0.0028826446673864948,0.002840831490385407
0.0025114605347786485,0.0028395404727932995
0.0032871296131533794,0.0028242258866936027
0.0024485593340520203,0.0027950471040065735
0.0023506140769941025,0.0028365503829967825
0.002279355084716246,0.0027949516998693317
0.004289645981043577,0.0028274689415621634
0.002170262000812539,0.002902566046952567
0.002421843984710245,0.0028243171411277417
0.003955757556932753,0.0028358670512178114
0.0021536969065923117,0.0028565475023049737
0.002240545344378414,0.0028156441354905575
0.0027387018716926205,0.0027834561495988105
0.0024550268265964657,0.0028463706960324933
0.0022317768186973087,0.002832778246946625
0.002252972471238724,0.002811669507510603
0.002239997105287581,0.002793932729542329
0.0025258511754459347,0.0028019187266967813
0.002261950873673476,0.002842629302770139
0.002492947139423983,0.002815543463298402
0.002303418027365516,0.002801467590440521
0.002412548457304465,0.002806973461124627
0.0026479750518398036,0.002808177840814944
0.0021793599593742143,0.002804113642694535
0.002213712065512764,0.00280859556786624
0.0022056896143175407,0.002807368343344321
0.0023447369466182487,0.0028067618532879816
0.002364454895322179,0.0028028011523946153
0.0024054891333497802,0.0028036563914470964
0.002233947855259838,0.0027726258191651952
0.00248066322588972,0.0028338328810821015
0.0022155740041414212,0.0028163750370100563
0.0022733898977909625,0.00279831007536567
0.0022130392684504905,0.0028132063522529034
0.002461354081229917,0.0028210164645856876
0.002496116593929714,0.002842147156253047
0.0041529114711387404,0.0028403315830800567
0.002207309081508168,0.0030025366952546235
0.0022416560172007004,0.002851512304501108
0.00616998835627375,0.0028089938287198576
0.0025721250888730944,0.0029981038655548953
0.002377072907984257,0.0028101783699455967
0.002372714504599571,0.0028008664855440945
0.0022510606667091107,0.002797347927400587
0.002243183376588698,0.002786489454265809
0.0022405237762321687,0.0028166652106872262
0.0021899026818573476,0.0028070468590719127
0.0024936435133989516,0.002831621412197539
0.0022237653490798227,0.0027934164502410193
0.002591547997796844,0.0027918871210991865
0.002173991848168702,0.002833803437714003
0.002432563390325883,0.0027737995413550914
0.00225052154173368,0.0027845176902048484
0.0033493220709778114,0.002787466071131236
0.002611550592399877,0.0028236328692427264
0.0022033943312949147,0.002829321879328778
0.0021783686050310218,0.0028207121870030796
0.0022172554636952176,0.0028244629483852217
0.0022587052353754125,0.002804680714527132
0.0023910310504765345,0.0028103349213944593
0.0022904334798583698,0.002776406648059685
0.0023258913757986037,0.002789831044758153
0.0022287328486684066,0.0028042568772040553
0.002321188463347739,0.0028182170118864125
0.002794240376558797,0.0027982296883134502
0.00235466324274653,0.0028029834996935623
0.002456367836365926,0.002805980283244247
0.00330544533850304,0.0028331055322725245
0.002229049294416247,0.0028296024567960533
0.0021978244522650693,0.0027876788849086403
0.002262020814393101,0.0027877311967951703
0.002326913598667959,0.0027990012494510637
0.002374156704172492,0.0027889580755168647
0.0027383536244903147,0.002799983438270463
0.0022385840785914455,0.002835069077162318
0.0022021505210934014,0.002783781296784087
0.003272356616397356,0.0028074440767749094
0.0023600019980221988,0.002822106966467847
0.0030131352150106223,0.0028001727176822054
0.0022266617638926054,0.002817770084354787
0.0023159595190322606,0.002786583010751104
0.0023325153417756844,0.002788203672501011
0.0023164888346118148,0.0027918006236483488
0.002323868223626552,0.0027809274069263393
0.002288204808880029,0.0027843988218005837
0.0026382097476643734,0.0027959093530921107
0.0023618214892159248,0.0028031744821893773
0.002218782228963642,0.0028314039928644804
0.002312904419698592,0.0028014023065640074
